species	family	node	filtered_hits	short
Latimeria_chalumnae	Mir-737	Osteichthyes	1	L.chalumne
Latimeria_chalumnae	Mir-8	Bilateria	4	L.chalumne
Latimeria_chalumnae	Mir-875	Vertebrata	1	L.chalumne
Latimeria_chalumnae	Mir-9	Bilateria	4	L.chalumne
Latimeria_chalumnae	Mir-92	Bilateria	6	L.chalumne
Latimeria_chalumnae	Mir-96	Bilateria	3	L.chalumne
Lepisosteus_oculatus	Let-7	Bilateria	14	L.oculatus
Lepisosteus_oculatus	Mir-1	Bilateria	3	L.oculatus
Lepisosteus_oculatus	Mir-10	Eumetazoa	8	L.oculatus
Lepisosteus_oculatus	Mir-101	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-103	Deuterostomia	3	L.oculatus
Lepisosteus_oculatus	Mir-122	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-124	Bilateria	4	L.oculatus
Lepisosteus_oculatus	Mir-126	Olfactores	1	L.oculatus
Lepisosteus_oculatus	Mir-128	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-129	Chordata	2	L.oculatus
Lepisosteus_oculatus	Mir-130	Vertebrata	6	L.oculatus
Lepisosteus_oculatus	Mir-1306	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-132	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-133	Bilateria	3	L.oculatus
Lepisosteus_oculatus	Mir-135	Chordata	3	L.oculatus
Lepisosteus_oculatus	Mir-137	Bilateria	2	L.oculatus
Lepisosteus_oculatus	Mir-138	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-1388	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-139	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-140	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-142	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-143	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-144	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-145	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-146	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-147	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-148	Vertebrata	4	L.oculatus
Lepisosteus_oculatus	Mir-15	Olfactores	8	L.oculatus
Lepisosteus_oculatus	Mir-150	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-153	Bilateria	2	L.oculatus
Lepisosteus_oculatus	Mir-155	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-17	Vertebrata	8	L.oculatus
Lepisosteus_oculatus	Mir-1788	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-181	Vertebrata	6	L.oculatus
Lepisosteus_oculatus	Mir-184	Bilateria	1	L.oculatus
Lepisosteus_oculatus	Mir-187	Osteichthyes	1	L.oculatus
Lepisosteus_oculatus	Mir-19	Vertebrata	3	L.oculatus
Lepisosteus_oculatus	Mir-190	Bilateria	1	L.oculatus
Lepisosteus_oculatus	Mir-191	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-192	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-193	Bilateria	4	L.oculatus
Lepisosteus_oculatus	Mir-194	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-196	Olfactores	3	L.oculatus
Lepisosteus_oculatus	Mir-199	Vertebrata	3	L.oculatus
Lepisosteus_oculatus	Mir-202	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-203	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-204	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-205	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-208	Vertebrata	3	L.oculatus
Lepisosteus_oculatus	Mir-21	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-210	Bilateria	1	L.oculatus
Lepisosteus_oculatus	Mir-214	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-216	Bilateria	2	L.oculatus
Lepisosteus_oculatus	Mir-217	Chordata	1	L.oculatus
Lepisosteus_oculatus	Mir-218	Vertebrata	3	L.oculatus
Lepisosteus_oculatus	Mir-2184	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-2188	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-219	Bilateria	1	L.oculatus
Lepisosteus_oculatus	Mir-22	Bilateria	2	L.oculatus
Lepisosteus_oculatus	Mir-221	Vertebrata	3	L.oculatus
Lepisosteus_oculatus	Mir-223	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-23	Vertebrata	3	L.oculatus
Lepisosteus_oculatus	Mir-24	Vertebrata	4	L.oculatus
Lepisosteus_oculatus	Mir-26	Vertebrata	3	L.oculatus
Lepisosteus_oculatus	Mir-27	Vertebrata	4	L.oculatus
Lepisosteus_oculatus	Mir-29	Bilateria	5	L.oculatus
Lepisosteus_oculatus	Mir-30	Vertebrata	6	L.oculatus
Lepisosteus_oculatus	Mir-31	Bilateria	2	L.oculatus
Lepisosteus_oculatus	Mir-33	Bilateria	2	L.oculatus
Lepisosteus_oculatus	Mir-338	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-34	Bilateria	8	L.oculatus
Lepisosteus_oculatus	Mir-375	Bilateria	1	L.oculatus
Lepisosteus_oculatus	Mir-425	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-451	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-455	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-456	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-458	Osteichthyes	1	L.oculatus
Lepisosteus_oculatus	Mir-459	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-460	Osteichthyes	2	L.oculatus
Lepisosteus_oculatus	Mir-489	Osteichthyes	1	L.oculatus
Lepisosteus_oculatus	Mir-499	Vertebrata	1	L.oculatus
Lepisosteus_oculatus	Mir-551	Vertebrata	2	L.oculatus
Lepisosteus_oculatus	Mir-7	Bilateria	4	L.oculatus
Lepisosteus_oculatus	Mir-7147	Osteichthyes	1	L.oculatus
Lepisosteus_oculatus	Mir-722	Osteichthyes	1	L.oculatus
Lepisosteus_oculatus	Mir-725	Gnathostomata	1	L.oculatus
Lepisosteus_oculatus	Mir-726	Osteichthyes	1	L.oculatus
Lepisosteus_oculatus	Mir-727	Osteichthyes	2	L.oculatus
Lepisosteus_oculatus	Mir-737	Osteichthyes	1	L.oculatus
Lepisosteus_oculatus	Mir-8	Bilateria	3	L.oculatus
Lepisosteus_oculatus	Mir-9	Bilateria	3	L.oculatus
Lepisosteus_oculatus	Mir-92	Bilateria	3	L.oculatus
Lepisosteus_oculatus	Mir-96	Bilateria	3	L.oculatus
Microcaecilia_unicolor	Let-7	Bilateria	15	M.unicolor
Microcaecilia_unicolor	Mir-1	Bilateria	4	M.unicolor
Microcaecilia_unicolor	Mir-10	Eumetazoa	12	M.unicolor
Microcaecilia_unicolor	Mir-101	Vertebrata	4	M.unicolor
Microcaecilia_unicolor	Mir-103	Deuterostomia	3	M.unicolor
Microcaecilia_unicolor	Mir-122	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-124	Bilateria	8	M.unicolor
Microcaecilia_unicolor	Mir-126	Olfactores	1	M.unicolor
Microcaecilia_unicolor	Mir-128	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-129	Chordata	3	M.unicolor
Microcaecilia_unicolor	Mir-130	Vertebrata	7	M.unicolor
Microcaecilia_unicolor	Mir-1306	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-132	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-1329	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-133	Bilateria	5	M.unicolor
Microcaecilia_unicolor	Mir-135	Chordata	3	M.unicolor
Microcaecilia_unicolor	Mir-137	Bilateria	2	M.unicolor
Microcaecilia_unicolor	Mir-138	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-1388	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-139	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-140	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-142	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-143	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-144	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-145	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-146	Vertebrata	3	M.unicolor
Microcaecilia_unicolor	Mir-148	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-15	Olfactores	6	M.unicolor
Microcaecilia_unicolor	Mir-150	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-153	Bilateria	2	M.unicolor
Microcaecilia_unicolor	Mir-155	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-1662	Tetrapoda	1	M.unicolor
Microcaecilia_unicolor	Mir-17	Vertebrata	7	M.unicolor
Microcaecilia_unicolor	Mir-1788	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-181	Vertebrata	6	M.unicolor
Microcaecilia_unicolor	Mir-187	Osteichthyes	1	M.unicolor
Microcaecilia_unicolor	Mir-19	Vertebrata	4	M.unicolor
Microcaecilia_unicolor	Mir-190	Bilateria	1	M.unicolor
Microcaecilia_unicolor	Mir-191	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-192	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-193	Bilateria	4	M.unicolor
Microcaecilia_unicolor	Mir-194	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-196	Olfactores	2	M.unicolor
Microcaecilia_unicolor	Mir-199	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-202	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-203	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-204	Vertebrata	3	M.unicolor
Microcaecilia_unicolor	Mir-205	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-208	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-21	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-210	Bilateria	1	M.unicolor
Microcaecilia_unicolor	Mir-214	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-216	Bilateria	1	M.unicolor
Microcaecilia_unicolor	Mir-217	Chordata	2	M.unicolor
Microcaecilia_unicolor	Mir-218	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-2184	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-2188	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-219	Bilateria	3	M.unicolor
Microcaecilia_unicolor	Mir-22	Bilateria	1	M.unicolor
Microcaecilia_unicolor	Mir-221	Vertebrata	4	M.unicolor
Microcaecilia_unicolor	Mir-223	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-23	Vertebrata	3	M.unicolor
Microcaecilia_unicolor	Mir-24	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-26	Vertebrata	3	M.unicolor
Microcaecilia_unicolor	Mir-27	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-29	Bilateria	5	M.unicolor
Microcaecilia_unicolor	Mir-2970	Sarcopterygii	1	M.unicolor
Microcaecilia_unicolor	Mir-30	Vertebrata	6	M.unicolor
Microcaecilia_unicolor	Mir-31	Bilateria	1	M.unicolor
Microcaecilia_unicolor	Mir-32	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-33	Bilateria	2	M.unicolor
Microcaecilia_unicolor	Mir-338	Vertebrata	2	M.unicolor
Microcaecilia_unicolor	Mir-34	Bilateria	5	M.unicolor
Microcaecilia_unicolor	Mir-375	Bilateria	2	M.unicolor
Microcaecilia_unicolor	Mir-383	Tetrapoda	1	M.unicolor
Microcaecilia_unicolor	Mir-425	Gnathostomata	1	M.unicolor
Microcaecilia_unicolor	Mir-451	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-455	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-456	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-458	Osteichthyes	1	M.unicolor
Microcaecilia_unicolor	Mir-459	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-460	Osteichthyes	2	M.unicolor
Microcaecilia_unicolor	Mir-489	Osteichthyes	1	M.unicolor
Microcaecilia_unicolor	Mir-499	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-551	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-599	Sarcopterygii	1	M.unicolor
Microcaecilia_unicolor	Mir-7	Bilateria	7	M.unicolor
Microcaecilia_unicolor	Mir-737	Osteichthyes	1	M.unicolor
Microcaecilia_unicolor	Mir-8	Bilateria	3	M.unicolor
Microcaecilia_unicolor	Mir-875	Vertebrata	1	M.unicolor
Microcaecilia_unicolor	Mir-9	Bilateria	4	M.unicolor
Microcaecilia_unicolor	Mir-92	Bilateria	5	M.unicolor
Microcaecilia_unicolor	Mir-96	Bilateria	4	M.unicolor
Monopterus_albus	Let-7	Bilateria	20	M.albus
Monopterus_albus	Mir-1	Bilateria	3	M.albus
Monopterus_albus	Mir-10	Eumetazoa	14	M.albus
Monopterus_albus	Mir-101	Vertebrata	2	M.albus
Monopterus_albus	Mir-103	Deuterostomia	4	M.albus
Monopterus_albus	Mir-122	Vertebrata	1	M.albus
Monopterus_albus	Mir-124	Bilateria	6	M.albus
Monopterus_albus	Mir-126	Olfactores	1	M.albus
Monopterus_albus	Mir-128	Vertebrata	2	M.albus
Monopterus_albus	Mir-129	Chordata	4	M.albus
Monopterus_albus	Mir-130	Vertebrata	7	M.albus
Monopterus_albus	Mir-1306	Gnathostomata	1	M.albus
Monopterus_albus	Mir-132	Vertebrata	4	M.albus
Monopterus_albus	Mir-133	Bilateria	3	M.albus
Monopterus_albus	Mir-135	Chordata	5	M.albus
Monopterus_albus	Mir-137	Bilateria	3	M.albus
Monopterus_albus	Mir-138	Vertebrata	3	M.albus
Monopterus_albus	Mir-1388	Gnathostomata	1	M.albus
Monopterus_albus	Mir-139	Gnathostomata	1	M.albus
Monopterus_albus	Mir-140	Vertebrata	1	M.albus
Monopterus_albus	Mir-142	Vertebrata	2	M.albus
Monopterus_albus	Mir-143	Vertebrata	1	M.albus
Monopterus_albus	Mir-144	Vertebrata	1	M.albus
Monopterus_albus	Mir-145	Vertebrata	1	M.albus
Monopterus_albus	Mir-146	Vertebrata	1	M.albus
Monopterus_albus	Mir-148	Vertebrata	2	M.albus
Monopterus_albus	Mir-15	Olfactores	6	M.albus
Monopterus_albus	Mir-150	Gnathostomata	1	M.albus
Monopterus_albus	Mir-153	Bilateria	4	M.albus
Monopterus_albus	Mir-155	Vertebrata	1	M.albus
Monopterus_albus	Mir-17	Vertebrata	12	M.albus
Monopterus_albus	Mir-1788	Vertebrata	1	M.albus
Monopterus_albus	Mir-181	Vertebrata	8	M.albus
Monopterus_albus	Mir-184	Bilateria	2	M.albus
Monopterus_albus	Mir-187	Osteichthyes	1	M.albus
Monopterus_albus	Mir-19	Vertebrata	5	M.albus
Monopterus_albus	Mir-190	Bilateria	3	M.albus
Monopterus_albus	Mir-191	Gnathostomata	1	M.albus
Monopterus_albus	Mir-192	Vertebrata	1	M.albus
Monopterus_albus	Mir-193	Bilateria	2	M.albus
Monopterus_albus	Mir-194	Vertebrata	2	M.albus
Monopterus_albus	Mir-196	Olfactores	4	M.albus
Monopterus_albus	Mir-199	Vertebrata	4	M.albus
Monopterus_albus	Mir-202	Vertebrata	1	M.albus
Monopterus_albus	Mir-203	Vertebrata	2	M.albus
Monopterus_albus	Mir-204	Vertebrata	2	M.albus
Monopterus_albus	Mir-205	Vertebrata	3	M.albus
Monopterus_albus	Mir-208	Vertebrata	1	M.albus
Monopterus_albus	Mir-21	Vertebrata	2	M.albus
Monopterus_albus	Mir-210	Bilateria	1	M.albus
Monopterus_albus	Mir-214	Gnathostomata	2	M.albus
Monopterus_albus	Mir-216	Bilateria	2	M.albus
Monopterus_albus	Mir-217	Chordata	1	M.albus
Monopterus_albus	Mir-218	Vertebrata	3	M.albus
Monopterus_albus	Mir-2184	Gnathostomata	2	M.albus
Monopterus_albus	Mir-2188	Gnathostomata	1	M.albus
Monopterus_albus	Mir-219	Bilateria	4	M.albus
Monopterus_albus	Mir-22	Bilateria	3	M.albus
Monopterus_albus	Mir-221	Vertebrata	4	M.albus
Monopterus_albus	Mir-223	Vertebrata	1	M.albus
Monopterus_albus	Mir-23	Vertebrata	5	M.albus
Monopterus_albus	Mir-24	Vertebrata	2	M.albus
Monopterus_albus	Mir-26	Vertebrata	5	M.albus
Monopterus_albus	Mir-27	Vertebrata	6	M.albus
Monopterus_albus	Mir-29	Bilateria	7	M.albus
Monopterus_albus	Mir-30	Vertebrata	6	M.albus
Monopterus_albus	Mir-31	Bilateria	1	M.albus
Monopterus_albus	Mir-33	Bilateria	3	M.albus
Monopterus_albus	Mir-338	Vertebrata	3	M.albus
Monopterus_albus	Mir-34	Bilateria	1	M.albus
Monopterus_albus	Mir-375	Bilateria	1	M.albus
Monopterus_albus	Mir-425	Gnathostomata	1	M.albus
Monopterus_albus	Mir-451	Vertebrata	1	M.albus
Monopterus_albus	Mir-455	Vertebrata	2	M.albus
Monopterus_albus	Mir-456	Vertebrata	1	M.albus
Monopterus_albus	Mir-458	Osteichthyes	1	M.albus
Monopterus_albus	Mir-459	Vertebrata	1	M.albus
Monopterus_albus	Mir-460	Osteichthyes	2	M.albus
Monopterus_albus	Mir-489	Osteichthyes	1	M.albus
Monopterus_albus	Mir-499	Vertebrata	1	M.albus
Monopterus_albus	Mir-551	Vertebrata	1	M.albus
Monopterus_albus	Mir-7	Bilateria	4	M.albus
Monopterus_albus	Mir-7147	Osteichthyes	1	M.albus
Monopterus_albus	Mir-722	Osteichthyes	2	M.albus
Monopterus_albus	Mir-725	Gnathostomata	1	M.albus
Monopterus_albus	Mir-726	Osteichthyes	1	M.albus
Monopterus_albus	Mir-727	Osteichthyes	1	M.albus
Monopterus_albus	Mir-737	Osteichthyes	1	M.albus
Monopterus_albus	Mir-8	Bilateria	3	M.albus
Monopterus_albus	Mir-9	Bilateria	7	M.albus
Monopterus_albus	Mir-92	Bilateria	4	M.albus
Monopterus_albus	Mir-96	Bilateria	6	M.albus
Petromyzon_marinus	Let-7	Bilateria	10	P.marinus
Petromyzon_marinus	Mir-1	Bilateria	5	P.marinus
Petromyzon_marinus	Mir-10	Eumetazoa	6	P.marinus
Petromyzon_marinus	Mir-103	Deuterostomia	2	P.marinus
Petromyzon_marinus	Mir-122	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-124	Bilateria	3	P.marinus
Petromyzon_marinus	Mir-126	Olfactores	1	P.marinus
Petromyzon_marinus	Mir-128	Vertebrata	3	P.marinus
Petromyzon_marinus	Mir-129	Chordata	2	P.marinus
Petromyzon_marinus	Mir-130	Vertebrata	7	P.marinus
Petromyzon_marinus	Mir-132	Vertebrata	3	P.marinus
Petromyzon_marinus	Mir-133	Bilateria	5	P.marinus
Petromyzon_marinus	Mir-135	Chordata	2	P.marinus
Petromyzon_marinus	Mir-137	Bilateria	3	P.marinus
Petromyzon_marinus	Mir-138	Vertebrata	3	P.marinus
Petromyzon_marinus	Mir-140	Vertebrata	3	P.marinus
Petromyzon_marinus	Mir-142	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-143	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-144	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-145	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-146	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-148	Vertebrata	2	P.marinus
Petromyzon_marinus	Mir-15	Olfactores	5	P.marinus
Petromyzon_marinus	Mir-153	Bilateria	3	P.marinus
Petromyzon_marinus	Mir-17	Vertebrata	6	P.marinus
Petromyzon_marinus	Mir-1788	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-181	Vertebrata	4	P.marinus
Petromyzon_marinus	Mir-184	Bilateria	1	P.marinus
Petromyzon_marinus	Mir-19	Vertebrata	4	P.marinus
Petromyzon_marinus	Mir-190	Bilateria	3	P.marinus
Petromyzon_marinus	Mir-192	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-193	Bilateria	3	P.marinus
Petromyzon_marinus	Mir-194	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-196	Olfactores	3	P.marinus
Petromyzon_marinus	Mir-199	Vertebrata	3	P.marinus
Petromyzon_marinus	Mir-202	Vertebrata	2	P.marinus
Petromyzon_marinus	Mir-203	Vertebrata	3	P.marinus
Petromyzon_marinus	Mir-204	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-205	Vertebrata	2	P.marinus
Petromyzon_marinus	Mir-208	Vertebrata	4	P.marinus
Petromyzon_marinus	Mir-21	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-210	Bilateria	1	P.marinus
Petromyzon_marinus	Mir-216	Bilateria	4	P.marinus
Petromyzon_marinus	Mir-217	Chordata	2	P.marinus
Petromyzon_marinus	Mir-218	Vertebrata	3	P.marinus
Petromyzon_marinus	Mir-219	Bilateria	2	P.marinus
Petromyzon_marinus	Mir-22	Bilateria	2	P.marinus
Petromyzon_marinus	Mir-221	Vertebrata	2	P.marinus
Petromyzon_marinus	Mir-223	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-23	Vertebrata	2	P.marinus
Petromyzon_marinus	Mir-24	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-26	Vertebrata	4	P.marinus
Petromyzon_marinus	Mir-27	Vertebrata	2	P.marinus
Petromyzon_marinus	Mir-281	Bilateria	2	P.marinus
Petromyzon_marinus	Mir-29	Bilateria	4	P.marinus
Petromyzon_marinus	Mir-30	Vertebrata	10	P.marinus
Petromyzon_marinus	Mir-33	Bilateria	4	P.marinus
Petromyzon_marinus	Mir-338	Vertebrata	2	P.marinus
Petromyzon_marinus	Mir-34	Bilateria	1	P.marinus
Petromyzon_marinus	Mir-375	Bilateria	2	P.marinus
Petromyzon_marinus	Mir-451	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-4541	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-455	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-456	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-459	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-499	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-551	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-7	Bilateria	4	P.marinus
Petromyzon_marinus	Mir-8	Bilateria	3	P.marinus
Petromyzon_marinus	Mir-875	Vertebrata	1	P.marinus
Petromyzon_marinus	Mir-9	Bilateria	5	P.marinus
Petromyzon_marinus	Mir-92	Bilateria	5	P.marinus
Petromyzon_marinus	Mir-96	Bilateria	2	P.marinus
Scyliorhinus_torazame	Let-7	Bilateria	11	S.torazame
Scyliorhinus_torazame	Mir-1	Bilateria	3	S.torazame
Scyliorhinus_torazame	Mir-10	Eumetazoa	8	S.torazame
Scyliorhinus_torazame	Mir-101	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-103	Deuterostomia	3	S.torazame
Scyliorhinus_torazame	Mir-122	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-124	Bilateria	4	S.torazame
Scyliorhinus_torazame	Mir-126	Olfactores	1	S.torazame
Scyliorhinus_torazame	Mir-128	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-129	Chordata	2	S.torazame
Scyliorhinus_torazame	Mir-130	Vertebrata	9	S.torazame
Scyliorhinus_torazame	Mir-1306	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-132	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-1329	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-133	Bilateria	3	S.torazame
Scyliorhinus_torazame	Mir-135	Chordata	3	S.torazame
Scyliorhinus_torazame	Mir-137	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-138	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-1388	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-139	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-140	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-142	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-143	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-144	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-145	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-146	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-148	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-15	Olfactores	6	S.torazame
Scyliorhinus_torazame	Mir-150	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-153	Bilateria	3	S.torazame
Scyliorhinus_torazame	Mir-155	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-17	Vertebrata	10	S.torazame
Scyliorhinus_torazame	Mir-1788	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-181	Vertebrata	6	S.torazame
Scyliorhinus_torazame	Mir-184	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-19	Vertebrata	5	S.torazame
Scyliorhinus_torazame	Mir-190	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-191	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-192	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-193	Bilateria	4	S.torazame
Scyliorhinus_torazame	Mir-194	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-196	Olfactores	2	S.torazame
Scyliorhinus_torazame	Mir-199	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-202	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-203	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-204	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-205	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-208	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-21	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-210	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-214	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-216	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-217	Chordata	1	S.torazame
Scyliorhinus_torazame	Mir-218	Vertebrata	2	S.torazame
Scyliorhinus_torazame	Mir-2188	Gnathostomata	1	S.torazame
Scyliorhinus_torazame	Mir-219	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-22	Bilateria	2	S.torazame
Scyliorhinus_torazame	Mir-221	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-223	Vertebrata	1	S.torazame
Scyliorhinus_torazame	Mir-23	Vertebrata	4	S.torazame
Scyliorhinus_torazame	Mir-24	Vertebrata	4	S.torazame
Scyliorhinus_torazame	Mir-26	Vertebrata	3	S.torazame
Scyliorhinus_torazame	Mir-27	Vertebrata	4	S.torazame
Scyliorhinus_torazame	Mir-281	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-29	Bilateria	4	S.torazame
Scyliorhinus_torazame	Mir-30	Vertebrata	6	S.torazame
Scyliorhinus_torazame	Mir-31	Bilateria	1	S.torazame
Scyliorhinus_torazame	Mir-32	Gnathostomata	1	S.torazame
